name,id,title,description,coding,polarity
Abdullah ,ny-post,How Zohran Mamdani's wife quietly steered his campaign from behind the scenes,Zohran Mamdani’s artist wife Rama Duwaji helped design the Democratic socialist's logos -- but has been noticeably absent from his entire mayoral campaign.,Social Response,Neutral
Abdullah ,ny-post,Inside the South Asian political machine that's used foreign influence to tip the scales in Zohran Mamdani's favor,What if the foreign interference policymakers fear actually ends up playing out not in dark recesses of the internet — but in broad daylight on the streets of New York...,Policy,Neutral
Abdullah ,ny-post,Mamdani spews word-salad excuse after Obama endorsement snub just day before election,Democratic nominee and proud socialist Zohran Mamdani tried to downplay former President Barack Obama’s refusal to offer up an endorsement over the weekend — with just one day left.,Political Interaction,Negative
Abdullah ,ny-post,Antisemitic activist  vows to hold Mamdani accountable on campaign promises -- boasts Hamas-tied nonprofit fueled rise,Antisemitic activist Linda Sarsour vowed to make sure Zohran Mamdani doesn’t backtrack on his radical campaign policies if he is elected mayor – and boasted that she and a Hamas-linked nonprofit helped fuel his...,Political Identity,Negative
Abdullah ,ny-post,"Trump scoffs at being compared to Mamdani, quips he's 'much better looking' than 'Communist' candidate","President Trump scoffed at being compared to mayoral front-runner Zohran Mamdani -- quipping that he's ""much better looking"" than the ""communist"" candidate.",Opinion,Negative
Abdullah ,ny-post,Nearly a million New Yorkers ready to flee NYC if Mamdani becomes mayor — possibly igniting largest exodus in history: poll,Hundreds of thousands of New Yorkers are prepared to bolt from the Big Apple if socialist candidate Zohran Mamdani wins Tuesday’s mayoral race — potentially setting the stage for the...,Social Response,Negative
Abdullah ,ny-post,Nonhostile takeover: How the Democratic Party gave in to radicals like Mamdani,"The first law of politico-dynamics is power cannot be created or destroyed, only transferred to a stronger entity when the weak poorly defends it. The Democratic Party of old allowed...",Political Identity,Negative
Abdullah ,ny-post,It'll be EASY for a Mayor Mamdani to abandon the schools,"As Mayor Eric Adams' term winds down, the Panel for Educational Policy that's supposed to be the tool for mayoral control of the schools has gone rogue, both exceeding its...",Policy,Negative
Abdullah ,ny-post,20 reasons to vote against NYC mayoral front-runner Mamdani,"If you want to protect NYC, don't pick Zohran Mamdani.",Opinion,Negative
Abdullah ,ny-post,UK ex-Labour Party leader accused of antisemitism mans the phones for Mamdani,"Jeremy Corbyn, the former leader of the UK's Labour Party who faced allegations of antisemitism, is working the phones on Sunday for New York City mayoral candidate Zohran Mamdani.",Political Interaction,Neutral
Abdullah ,the-new-york-times,Zohran Mamdani and the Revenge of the Struggling Yuppie,"When the city becomes a “luxury product,” even the comfortable start to rebel.",Political Identity,Negative
Abdullah ,the-new-york-times,An Emboldened Mamdani Sheds Conciliatory Tone,"Fresh from a stunning victory, Zohran Mamdani, the mayor-elect, said in an interview that his supporters wanted “a politics of consistency” and aggressive action, including on taxing the rich.",Policy,Positive
Abdullah ,the-new-york-times,Where Mamdani Found the Blueprints to Run for Mayor,"Before Zohran Mamdani became a state legislator, he helped South Asian New Yorkers who were in danger of losing their homes because of tax liens and job losses.",Political Identity,Positive
Abdullah ,the-new-york-times,Trump and Mamdani Will Meet at White House on Friday,"The meeting between Zohran Mamdani, the mayor-elect of New York City, and President Trump will come after the two men have fiercely attacked one another.",Political Interaction,Neutral
Abdullah ,the-new-york-times,Zohran Mamdani Is Elected Mayor of New York City,"Mr. Mamdani, a state lawmaker and democratic socialist, will be the first Muslim mayor in the city’s history.",Political Identity,Positive
Abdullah ,the-new-york-times,"Trump and Mamdani Will Meet for First Time, With Implications for New York","Zohran Mamdani, the mayor-elect of New York City, will go to the White House on Friday. The stakes are high for the city.",Political Interaction,Neutral
Abdullah ,the-new-york-times,The Strategic Uncoupling of Zohran Mamdani and Brad Lander,"Mr. Lander, the New York City comptroller, campaigned with Mr. Mamdani and once hoped to join him in City Hall. Now he is eyeing a congressional seat.",Political Interaction,Neutral
Abdullah ,the-new-york-times,She Runs the N.Y.P.D. He’ll Lead the City. Here’s Where They Disagree.,"The New York City mayor-to-be, Zohran Mamdani, and the head of the Police Department, Jessica Tisch, have gaps to bridge on crime and policing.",Policy,Positive
Abdullah ,the-new-york-times,"Mamdani, Mofongo and Rum: Democratic Squabbles Fade Away, for Now","At an annual gathering in Puerto Rico for New York’s political class, former foes of Zohran Mamdani put aside their differences and tried to get information about his inner circle.",Political Interaction,Positive
Abdullah ,ca-national-news,Trump to meet Mamdani at White House on Friday,No detailed summary available in snippet.,Political Interaction,Neutral
Abdullah ,ca-national-news,Mamdani is turning Wall Street enemies into friends,Content Type: Opinion,Opinion,Positive
Abdullah ,ca-national-news,Zohran Mamdani wins New York mayoral race,No detailed summary available in snippet.,Election,Positive
Abdullah ,ca-national-news,"In Zohran Mamdani, Democrats may have found their Trump-slayer",Content Type: Opinion,Opinion,Positive
Abdullah ,ca-national-news,New York mayoral candidates prepare for heated election as Democrat Mamdani leads polls,No detailed summary available in snippet.,Election,Positive
Abdullah ,ca-national-news,"Cuomo congratulates Mamdani, tells crowd not to boo",Coverage of Andrew Cuomo's concession speech following the mayoral election.,Political Interaction,Positive
Abdullah ,ca-national-news,Zohran Mamdani elected mayor of New York City,No detailed summary available in snippet.,Election,Neutral
Abdullah ,ca-national-news,Can Zohran Mamdani save the Democrats?,Content Type: Opinion,Opinion,Positive
Abdullah ,ca-national-news,Democratic successes in local U.S. elections won’t soothe party’s anxieties about its future,Content Type: Analysis,Social Response,Neutral
Abdullah ,the-seattle-times,Trump and Mamdani meet Friday in the Oval Office. They've cast each other as adversaries for months,President Donald Trump has called New York City’s Mayor-elect Zohran Mamdani a “100% Communist Lunatic” and a “total nut job.”.,Political Interaction,Negative
Abdullah ,the-seattle-times,Mamdani says he wants to talk affordability with Trump and isn't worried he's walking into a trap,New York City Mayor-elect Zohran Mamdani says he plans to center an upcoming meeting with Republican President Donald Trump on how the two opposing leaders could work to make the city a more affordable place to live.,Policy,Positive
Abdullah ,the-seattle-times,"Trump says he and Mamdani will meet Friday in Washington, setting up clash of political opposites",President Donald Trump says he will meet with New York City Mayor-elect Zohran Mamdani in Washington later this week.,Political Interaction,Neutral
Abdullah ,the-seattle-times,New York Mayor-elect Mamdani says the city's current police commissioner will stay on the job,New York City Mayor-elect Zohran Mamdani says the city’s current police commissioner will remain in the post.,Policy,Neutral
Abdullah ,the-seattle-times,"For conservative media, New York City Mayor-elect Zohran Mamdani quickly becomes attack target","New York City's mayor-elect, Zohran Mamdani, has quickly become a target of conservative media figures.",Social Response,Negative
Abdullah ,the-seattle-times,NYC Mayor-elect hopes to meet with Trump to discuss affordability,New York City Mayor-elect Zohran Mamdani says he hopes to meet with President Donald Trump to find ways the political polar opposites can work together on the central focus of his winning campaign: affordability.,Policy,Positive
Abdullah ,the-seattle-times,"Trump plans to meet with Mamdani, says he'll 'work something out' with New York City's mayor-elect",President Donald Trump is indicating that he plans to meet with New York City’s mayor-elect Zohran Mamdani and says they’ll “work something out.”.,Political Interaction,Positive
Abdullah ,the-seattle-times,New York Mayor-elect Mamdani taps a budget and policy veteran to be his No. 2 at City Hall,New York City Mayor-elect Zohran Mamdani has appointed a veteran of city and state government to be his first deputy mayor as he prepares to carry out his ambitious agenda.,Policy,Positive
Abdullah ,the-seattle-times,"In Israel, Mamdani’s win in New York stirs alarm over shifting US attitudes",The election of Zohran Mamdani as New York City’s next mayor has sent a chill across Israel.,Social Response,Neutral
Abdullah ,the-seattle-times,Progressives warn Democrats against alienating the left and blast Schumer's Senate leadership,Democrats are riding high after Election Day wins and some are capitalizing on the victory of New York City Mayor-Elect Zohran Mamdani.,Social Response,Positive
Abdullah ,the-seattle-times,"Zohran Mamdani and London's Muslim mayor, Sadiq Khan, have much in common, but also key differences","As a left-leaning Muslim politician, London Mayor Sadiq Khan shares similarities with New York Mayor-elect Zohran Mamdani.",Political Identity,Neutral
Abdullah ,the-seattle-times,Anti-Defamation League creates antisemitism tip line focused on Mamdani,"The announcement came after a closing stretch of the mayoral campaign during which Mamdani’s detractors accused him of antisemitism, a charge he has rejected.",Social Response,Negative
Abdullah ,the-seattle-times,"As Republicans retire Pelosi from attack ads, they eye a new villain | Analysis","Nancy Pelosi is out, and Zohran Mamdani is in. Or so Republicans hope.",Social Response,Neutral
Abdullah ,the-seattle-times,Mamdani in Puerto Rico for an annual conference of New York political insiders,"New York City Mayor-elect Zohran Mamdani is in Puerto Rico this weekend for an annual summit that brings New York’s politicians and lobbyists to sunny San Juan for strategy meetings, workshops and boozy confabs.",Political Interaction,Positive
Abdullah ,the-seattle-times,Divided Jewish leaders react with warnings and hope as New York elects Zohran Mamdani as mayor,"Within hours of Zohran Mamdani’s election as New York’s first Muslim mayor, there were swift and harsh reactions from his Jewish critics.",Social Response,Negative
Abdullah ,the-seattle-times,Photos of Zohran Mamdani and his supporters as they celebrate his election as NYC's mayor,No summary available in snippet.,Social Response,Positive
Abdullah ,the-seattle-times,Mamdani announces veteran transition team as he makes plans to carry out an ambitious agenda for NYC,"Fresh off his historic victory in New York City’s mayoral election, Zohran Mamdani named a slate of seasoned officials to help lead his transition to City Hall.",Policy,Positive
Abdullah ,the-seattle-times,New York Muslims Exult in Mamdani’s Victory: ‘Now This Is Our Time’,"When Zohran Mamdani is sworn in as mayor on Jan. 1, he will become the most prominent Muslim elected official in the U.S. His victory is also an inflection point for New York’s Muslims.",Political Identity,Positive
Abdullah ,the-seattle-times,Mamdani tells Trump that New York is ready to fight after president's threats fail to thwart voters,Zohran Mamdani has just been elected mayor of New York City and is already challenging President Donald Trump.,Political Interaction,Neutral
Abdullah ,the-seattle-times,Zohran Mamdani's rise: From Queens lawmaker to New York City mayor,Zohran Mamdani has stormed onto the national political scene by winning New York City's mayoral election.,Political Identity,Positive
Abdullah ,the-wall-street-journal,Is a Mayor Mamdani a Blessing in Disguise?,No summary available in snippet. (Could be video or online-only content),Political Identity,Positive
Abdullah ,the-wall-street-journal,The Mamdani Millionaires Supporting the Socialist for NYC Mayor,No summary available in snippet. (Could be video or online-only content),Opinion,Neutral
Abdullah ,the-wall-street-journal,Mamdani and the Left’s Alliance With Radical Islam,No summary available in snippet. (Could be video or online-only content),Political Identity,Neutral
Abdullah ,the-wall-street-journal,Mamdani Delivers Upset in New York Mayoral Primary,No summary available in snippet. (Could be video or online-only content),Election,Positive
Abdullah ,the-wall-street-journal,Notable & Quotable: Mamdani and Shoplifting,No summary available in snippet. (Could be video or online-only content),Policy,Neutral
Kihyeok,the-wall-street-journal,Prof. Mamdani’s Curriculum,No summary available in snippet. (Could be video or online-only content),Policy,Positive
Kihyeok,the-wall-street-journal,A Makeover for the Anti-Mamdani Campaign,No summary available in snippet. (Could be video or online-only content),Social Response,Negative
Kihyeok,the-wall-street-journal,New York Officials to Team Up With Wall Street to Keep National Guard Out,No summary available in snippet. (Could be video or online-only content),Social Response,Negative
Kihyeok,the-wall-street-journal,Mamdani Declares Victory in NYC Mayoral Primary as Cuomo Concedes,No summary available in snippet. (Could be video or online-only content),Election,Positive
Kihyeok,the-wall-street-journal,Living in Zohran Mamdani’s America,No summary available in snippet. (Could be video or online-only content),Election,Neutral
Kihyeok,the-wall-street-journal,When Will AI Elect a President?,No summary available in snippet. (Could be video or online-only content),Election,Positive
Kihyeok,the-wall-street-journal,Democrats Make a Startling Comeback on Election Day,No summary available in snippet. (Could be video or online-only content),Political Identity,Neutral
Kihyeok,the-wall-street-journal,Downwardly Mobile Elites Love Zohran Mamdani,No summary available in snippet. (Could be video or online-only content),Opinion,Positive
Kihyeok,the-wall-street-journal,"I Want Your Vote, You Bigot",No summary available in snippet. (Could be video or online-only content),Social Response,Negative
Kihyeok,the-wall-street-journal,Don’t Forget David Dinkins,No summary available in snippet. (Could be video or online-only content),Political Identity,Neutral
Kihyeok,the-wall-street-journal,Zohran Mamdani and the Democrats,No summary available in snippet. (Could be video or online-only content),Political Identity,Neutral
Kihyeok,the-wall-street-journal,Democrats Fall Into the Mamdani Line,No summary available in snippet. (Could be video or online-only content),Election,Neutral
Kihyeok,the-wall-street-journal,The Bidding War for New York Refugees,No summary available in snippet. (Could be video or online-only content),Social Response,Negative
Kihyeok,the-wall-street-journal,Elise Stefanik Aims for the New York Governor’s Office,No summary available in snippet. (Could be video or online-only content),Election,Neutral
Kihyeok,the-wall-street-journal,NYC Developers Gripped by Hysteria After Mamdani’s Sudden Rise,No summary available in snippet. (Could be video or online-only content),Social Response,Negative
Kihyeok,the-wall-street-journal,Sliwa Warns Mamdani on Socialism: ‘We Are Mobilizing’,No summary available in snippet. (Could be video or online-only content),Political Identity,Negative
Kihyeok,the-wall-street-journal,Zohran Mamdani Wins NYC Mayor’s Race,No summary available in snippet. (Could be video or online-only content),Election,Neutral
Kihyeok,the-wall-street-journal,Affordability Key Issue for Mamdani Voter,No summary available in snippet. (Could be video or online-only content),Policy,Positive
Kihyeok,the-wall-street-journal,Mamdani Makes Final Election Push,No summary available in snippet. (Could be video or online-only content),Election,Neutral
Kihyeok,the-wall-street-journal,"In Sunset Park, Brooklyn, Strong Support for Mamdani",No summary available in snippet. (Could be video or online-only content),Opinion,Positive
Kihyeok,the-wall-street-journal,Who Is Zohran Mamdani? What to Know About the Democratic Candidate for NYC Mayor,No summary available in snippet. (Could be video or online-only content),Political Identity,Neutral
Kihyeok,the-wall-street-journal,"Prediction-Market Bettors on Polymarket, Kalshi Back Mamdani in Mayoral Election",No summary available in snippet. (Could be video or online-only content),Election,Positive
Kihyeok,the-wall-street-journal,Ex-Cop Votes Cuomo to Keep Mamdani Out,No summary available in snippet. (Could be video or online-only content),Election,Negative
Kihyeok,the-wall-street-journal,What Is Mamdani’s Millionaire Tax and How Would It Work?,No summary available in snippet. (Could be video or online-only content),Policy,Neutral
Kihyeok,the-wall-street-journal,What Mamdani Has Said About Israel and Gaza,No summary available in snippet. (Could be video or online-only content),Policy,Neutral
Kihyeok,the-wall-street-journal,Which New York City Voters Lean Mamdani vs. Cuomo?,No summary available in snippet. (Could be video or online-only content),Election,Neutral
Kihyeok,the-wall-street-journal,Harlem Voters on Why They Are Voting for Mamdani,No summary available in snippet. (Could be video or online-only content),Election,Positive
Kihyeok,the-wall-street-journal,"Schumer, Centrist Democrats Dodge Questions on Mamdani",No summary available in snippet. (Could be video or online-only content),Opinion,Neutral
Kihyeok,the-wall-street-journal,Who Has Endorsed Cuomo or Mamdani for NYC mayor?,No summary available in snippet. (Could be video or online-only content),Opinion,Positive
Kihyeok,the-wall-street-journal,Mamdani on Election Day: ‘I Will Not Be Intimidated’ by Trump,No summary available in snippet. (Could be video or online-only content),Political Identity,Positive
Kihyeok,the-wall-street-journal,Mamdani Says He Voted in Favor of Housing-Ballot Reforms,No summary available in snippet. (Could be video or online-only content),Policy,Positive
Kihyeok,the-wall-street-journal,What President Trump Has Said About Zohran Mamdani,No summary available in snippet. (Could be video or online-only content),Opinion,Neutral
Kihyeok,the-wall-street-journal,Mamdani’s Campaign Platform,No summary available in snippet. (Could be video or online-only content),Election,Neutral
Kihyeok,the-wall-street-journal,"Trump Backs Cuomo, Reiterates Funding Threat If Mamdani Wins",No summary available in snippet. (Could be video or online-only content),Opinion,Negative
Kihyeok,the-wall-street-journal,Trump Calls Jewish Voters Who Support Mamdani ‘Stupid’ in Truth Social Post,No summary available in snippet. (Could be video or online-only content),Opinion,Negative
Kihyeok,the-wall-street-journal,WSJ Opinion: Mamdani’s Law-and-Order Police Chief,No summary available in snippet. (Could be video or online-only content),Opinion,Neutral
Kihyeok,the-wall-street-journal,Trump Says He Will Meet With Mamdani Friday at the White House,"Appeared in the Nov 20, 2025, print edition as 'President Sets Meeting With NYC’s Mamdani'",Political Interaction,Neutral
Kihyeok,the-wall-street-journal,Mamdani’s Law-and-Order Police Chief,"Appeared in the Nov 20, 2025, print edition as 'Mamdani’s Law-and-Order Police Chief'",Policy,Negative
Kihyeok,the-wall-street-journal,Indian Leftists Have Zohran Mamdani Envy,"Appeared in the Nov 20, 2025, print edition as 'Indian Leftists Have Zohran Mamdani Envy'",Social Response,Positive
Kihyeok,the-wall-street-journal,New York Police Commissioner Jessica Tisch to Stay in Post Under Mamdani,"Appeared in the Nov 20, 2025, print edition as 'NYPD Boss Will Keep Post Under Mamdani'",Policy,Neutral
Kihyeok,the-wall-street-journal,Seattle Elects Mamdani West,No summary available in snippet. (Could be video or online-only content),Election,Positive
Kihyeok,the-wall-street-journal,Escape From Zohran Mamdani’s New York,"Appeared in the Nov 13, 2025, print edition as 'Escape From Zohran Mamdani’s New York'",Social Response,Positive
Kihyeok,the-wall-street-journal,Grade Inflation Produced Mamdani’s Proletariat,"Appeared in the Nov 10, 2025, print edition as 'Grade Inflation Produced Mamdani’s Proletariat'",Opinion,Negative
Kihyeok,the-wall-street-journal,WSJ Opinion: Mamdani's Win and the Democratic Divide,No summary available in snippet. (Could be video or online-only content),Opinion,Negative
Kihyeok,the-wall-street-journal,Meet the Advisers Who Will Shape Mamdani’s Administration,No summary available in snippet. (Could be video or online-only content),Policy,Neutral
Kihyeok,the-wall-street-journal,Take Mamdani Seriously and Literally,"Appeared in the Nov 8, 2025, print edition as 'Take Mamdani Seriously and Literally'",Opinion,Positive
Kihyeok,the-wall-street-journal,"After a Dream Campaign, Mamdani Faces the Nightmare of Running New York City","Appeared in the Nov 7, 2025, print edition as 'Mamdani Faces A Complex Reality'",Election,Neutral
Kihyeok,the-wall-street-journal,Zohran Mamdani Captures New York,"Appeared in the Nov 6, 2025, print edition as 'Mamdani Captures New York'",Election,Negative
Kihyeok,the-wall-street-journal,How Do New Yorkers Feel About Mamdani's Mayoral Victory?,No summary available in snippet. (Could be video or online-only content),Social Response,Neutral
Kihyeok,the-wall-street-journal,The Voters Who Propelled Mamdani to Victory,"Appeared in the Nov 6, 2025, print edition as 'How Mamdani Won Over a Million Votes'",Election,Positive
Kihyeok,the-wall-street-journal,Mamdani Taps Antitrust Crusader Lina Khan to Help Lead Transition,"Appeared in the Nov 6, 2025, print edition as 'Antitrust Crusader Khan Will Help Lead Transition'",Policy,Neutral
Kihyeok,the-wall-street-journal,Under My Hat in Mamdani’s New York,"Appeared in the Nov 6, 2025, print edition as 'Under My Hat in Mamdani’s New York'",Social Response,Neutral
Kihyeok,the-wall-street-journal,The Economics Behind Zohran Mamdani’s Biggest Plans,No summary available in snippet. (Could be video or online-only content),Policy,Neutral
Kihyeok,the-wall-street-journal,Mamdani Taps Lina Khan as Transition Team Co-Chair,No summary available in snippet. (Could be video or online-only content),Policy,Neutral
Kihyeok,the-wall-street-journal,"Mamdani Says He Hasn’t Heard from Cuomo, Adams",No summary available in snippet. (Could be video or online-only content),Political Interaction,Neutral
Kihyeok,los-angeles-times,California Passes Prop 50 to Redraw Maps; Zohran Mamdani Elected as NYC’s Youngest Mayor,No detailed summary provided in snippet.,Election,Neutral
Kihyeok,los-angeles-times,Mamdani’s Kampala roots resonate with Ugandans watching his mayoral bid,"Zohran Mamdani is leading the New York City mayor’s race, and people in his native Uganda say they are watching with pride",Political Identity,Positive
Kihyeok,los-angeles-times,"‘Badhai!’ In India, a celebration for Zohran Mamdani’s New York mayoral win and his roots","The 34-year-old, Ugandan-born Mamdani is set to be New York’s youngest mayor in more than a century — and the first Muslim one — when he takes office on Jan. 1.",Political Identity,Positive
Kihyeok,los-angeles-times,"Democrats sweep key elections as Mamdani wins NYC mayor’s race, capping a stunning ascent",Zohran Mamdani defeated former Gov. Andrew Cuomo in a generational battle between Democrats in the New York City mayor’s race.,Election,Neutral
Kihyeok,los-angeles-times,Contributor: Electing Mamdani would be an ominous turn for New York and the nation,"When the nation’s largest city thrives, the entire country feels the lift. And when New York falters, the ripple effects are often national.",Opinion,Negative
Kihyeok,los-angeles-times,Contributor: Zohran Mamdani’s campaign echoes a forgotten chapter of California history,"Congressman Dalip Singh Saund provided a blueprint for Mamdani, proving that when charming countercultural candidates show up, listen and speak from the heart, they can win — even against money and power.",Election,Positive
Kihyeok,los-angeles-times,Backing Israel was considered mandatory for New York politicians. Then came Zohran Mamdani,"Zohran Mamdani, who would be the city’s first Muslim mayor, could be on the cusp of shattering that convention.",Political Identity,Neutral
Kihyeok,los-angeles-times,"In emotional speech, Zohran Mamdani defends Muslim identity against ‘racist and baseless’ attacks","Encircled by faith leaders outside a Bronx mosque, Mamdani speaks in emotional terms about the ‘indignities’ long faced by the city’s Muslim population.",Political Identity,Neutral
Kihyeok,los-angeles-times,New York Gov. Kathy Hochul endorses Zohran Mamdani for mayor,"Gov. Kathy Hochul has urged New York City residents to vote for Zohran Mamdani for mayor, giving the Democratic nominee one of his most significant endorsements to date.",Opinion,Positive
Kihyeok,los-angeles-times,Letters to the Editor: Readers slam new Florida teaching standards that soften McCarthyism,"‘Shame on the Florida Board of Education for spinning McCarthyism into something positive and trying, once again, to stigmatize the terms “socialist” and “communist,”’ an L.A. Times reader writes.",Political Identity,Negative
Kihyeok,los-angeles-times,New York Mayor-elect Mamdani says the city’s current police commissioner will stay on the job,"For Zohran Mamdani, the appointment seals one of the most consequential decisions of his nascent administration and provides further insight into the progressive’s looming stewardship of City Hall.",Policy,Positive
Kihyeok,los-angeles-times,She’s challenging Bass from the left. Could she become L.A.’s Mamdani?,"Rae Huang, a 43-year-old community organizer and democratic socialist, is waging a long-shot campaign for L.A. mayor, focusing on free buses, public housing and police abuse.",Social Response,Neutral
Kihyeok,los-angeles-times,"Trump plans to meet with Mamdani, says he’ll ‘work something out’ with New York City’s mayor-elect",President Trump said Sunday that he plans to meet with New York Mayor-elect Zohran Mamdani and says they’ll ‘work something out.’,Political Interaction,Neutral
Kihyeok,los-angeles-times,Skelton: New York’s Zohran Mamdani’s win offers a lesson for Newsom,Newsom should learn from Zohran Mamdani’s success,Election,Positive
Kihyeok,los-angeles-times,"Letters to the Editor: No, Zohran Mamdani’s platform isn’t a fantasy of ‘far-left utopianism’","‘In [contributing writer Josh] Hammer’s recent op-ed, he presents affordable housing, food stability and accessible child care and education as a nightmare. Don’t threaten us with a good time,’ writes an L.A. Times reader.",Opinion,Positive
Kihyeok,los-angeles-times,Can L.A. get its own Zohran Mamdani? Two Latina mayors are paving the way,"With the recent mayoral win of Zohran Mamdani in New York City, many progressive Angelenos are seeking the West Coast analog.",Social Response,Positive
Kihyeok,los-angeles-times,"Taking inspiration from Mamdani, democratic socialists look to expand their power in L.A.",Organizers with Democratic Socialists of America hope to add two more seats on the Los Angeles City Council in the June election — and possibly get to eight in 2028.,Social Response,Positive
Kihyeok,nbc-news,Zohran Mamdani reaches out to the White House to set up a meeting with Trump,Trump told reporters Sunday that the New York City Mayor-elect had reached out for a meeting. Mamdani's campaign confirmed the outreach the following day.,Political Interaction,Neutral
Kihyeok,business-insider,Zohran Mamdani calls for boycott of Starbucks amid strike,Mamdani's call to boycott Starbucks amid the strike represents an early indication of how he may use the bully pulpit as NYC mayor.,Policy,Negative
Kihyeok,business-insider,Mamdani is promising free childcare in NYC. Here's how New Mexico did it — and gave caregivers a raise in the process.,Universal childcare in New York City is one of Zohran Mamdani's affordability promises. New Mexico's new policy shows that is it possible.,Policy,Positive
Kihyeok,usa-today,Zohran Mamdani campaigned on free buses in New York City. The governor is pumping the brakes.,"New York Gov. Kathy Hochul says the transit system relies on bus and subway fares and that she ""cannot set forth a plan right now"" to change that.",Policy,Positive
Kihyeok,new-york-magazine,Trump Suggests He’s Open to Meeting Mamdani,"President Donald Trump suggested that he was open to meeting with Mayor-elect Zohran Mamdani, telling reporters, ‘We’ll work something out.’",Political Interaction,Neutral
Kihyeok,new-york-magazine,Inside Zohran Mamdani’s Election Day,"The photographer Sinna Nasseri embedded with Zohran Mamdani’s team on Election Day, capturing his journey from the voting booth to the barbershop to his victory party.",Election,Positive
Kihyeok,business-insider,Zohran Mamdani wins NYC mayors' race in blow to billionaires who bet against him,"Democratic socialist candidate Zohran Mamdani, 34, is projected to defeat Andrew Cuomo in the race for New York City mayor.",Election,Positive
Kihyeok,business-insider,Business leaders from Bill Ackman to Andrew Yang react to Mamdani's NYC mayoral race win,"Business leaders, including Bill Ackman and Andrew Yang, have congratulated Zohran Mamdani on his mayoral win.",Opinion,Neutral
Kihyeok,business-insider,"A guide to the writers, thinkers, and politicians Mamdani referenced in his victory speech","Mamdani opened his speech with a quote from Eugene Debs, one of the most famous socialists in American history.",Political Identity,Neutral
Kihyeok,business-insider,Mamdani's victory speech included a 4-word warning to Trump,"New NYC Mayor Zohran Mamdani targeted Donald Trump in his victory speech, pledging to fight corruption and support unions.",Policy,Positive
Kihyeok,business-insider,Trump responds to Mamdani: 'He's off to a bad start',"Trump told Fox News that Mamdani gave ""a very angry speech"" on Tuesday night. The mayor-elect directly addressed Trump.",Opinion,Negative
Kihyeok,business-insider,Home Depot cofounder Ken Langone: 'New York is on the verge of making a monumental mistake',Ken Langone also had a word of advice for people who take issue with the country overall.,Opinion,Negative
Kihyeok,business-insider,New York's VCs are opening their wallets to elect Cuomo. Here's the data to prove it.,"New York mayoral candidate Zohran Mamdani is ahead in the polls, but most New York VCs are bullish on Cuomo. The numbers back that up.",Election,Negative
Kihyeok,business-insider,"The proposals NYC business leaders say they can live with under Zohran Mamdani, according to his CEO whisperer",Yasser Salem has built a business council to advise Mamdani if he wins. The McKinsey alum explains that bosses are open to free childcare.,Opinion,Positive
Kihyeok,business-insider,Meet the ex-McKinsey exec helping NYC's CEOs get comfortable with Zohran Mamdani,"Zohran Mamdani may not have many fans in the C-Suite, but ex-McKinsey exec Yasser Salem is introducing the upstart socialist to NYC's skeptical CEOs.",Opinion,Positive
Kihyeok,business-insider,Mamdani is officially NYC mayor — read his full acceptance speech here,Zohran Mamdani beat former Democratic Gov. Andrew Cuomo and Republican Curtis Sliwa to win the race. Read his full acceptance speech.,Election,Positive
Kihyeok,business-insider,Breaking down Zohran Mamdani's proposals by the numbers: What has he planned and how much will it cost,"The Democratic candidate is leading the polls. Here are his affordability-centered plans, and what may stand in the way.",Policy,Neutral
Kihyeok,business-insider,"Ex-FTC chair Lina Khan joins Mamdani's transition team, calling his victory a rebuke of 'outsized corporate power'","During her time leading the FTC, Khan drew the ire of many on Wall Street and in Silicon Valley.",Opinion,Positive
Kihyeok,business-insider,Alex Karp says the left's 'Mamdani wing' and the 'woke right' are the biggest threats to Palantir,"""If you explain to the world that labor is going to be valueless, people are going to elect the most ridiculous people ever,"" Karp said.",Opinion,Negative
Kihyeok,the-atlantic,Mamdani Has a Point About Rent Control,"In an interview, the candidate argued that the policy is essential to get voters on board with pro-housing reforms.",Policy,Positive
Kihyeok,usa-today,Forget Schumer and Pelosi. Zohran Mamdani is Republicans' new foil.,"The National Republican Congressional Committee plans to ""Make Mamdani and his policies the face of the Democratic Party,"" in the 2026 elections.",Election,Positive
Kihyeok,ny-post,NYC restaurateur cancels expansion plans following Zohran Mamdani victory: ‘I’m not signing’,"""We just don't feel that this mayor is suitable to supporting small businesses,"" restaurateur Stratis Morfogen told The Post",Opinion,Negative
Kihyeok,abc-news,"New York will resist Trump 'intimidation,' Mayor-elect Zohran Mamdani says","Mayor-elect Zohran Mamdani appeared Wednesday on ""Good Morning America.""",Policy,Neutral
Kihyeok,abc-news,"WATCH: Democrat Zohran Mamdani will win the NYC mayoral race, ABC News projects",Mamdani is set to be the city's first Muslim mayor of south Asian descent.,Political Identity,Neutral
Kihyeok,abc-news,What to know about Zohran Mamdani's wife Rama Duwaji,Duwaji appeared with Mamdani after he secured his election win on Tuesday night.,Political Identity,Neutral
Kihyeok,abc-news,"How Mamdani clinched the votes of young people, newcomers to NYC",Exit polls revealed Mamdani captured the majority of votes from the younger population and newcomers to the city.,Election,Positive
Kihyeok,abc-news,Led by an immigrant': NYC Mayor-elect Mamdani calls out Trump in victory speech,The results of the mayoral race that skyrocketed to national attention are in: 34-year-old Zohran Mamdani is projected to be the next mayor of New York City.,Political Identity,Neutral
